Index,Date,name,Scenario,Figure,Value,BusinessUnit,Factor
292,2019-11-01,Coal Mined (Mt),Plan,Month,1.52064,ACME,1000000
293,2019-11-01,Yield (%),Actual,Year-To-Date,41.07672,Deep Earth Exploration Unit,1
294,2019-11-01,Yield (%),Actual,Month,30.0,Deep Earth Exploration Unit,1
295,2019-11-01,Yield (%),Plan,Year-To-Date,51.0,Deep Earth Exploration Unit,1
296,2019-11-01,Yield (%),Plan,Month,51.0,Deep Earth Exploration Unit,1
297,2019-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,11.52792,Deep Earth Exploration Unit,1000000
298,2019-11-01,Coal Dry Mining (Mt),Actual,Month,0.74184,Deep Earth Exploration Unit,1000000
299,2019-11-01,Coal Dry Mining (Mt),Plan,Year-To-Date,11.94048,Deep Earth Exploration Unit,1000000
300,2019-11-01,Coal Dry Mining (Mt),Plan,Month,1.1016,Deep Earth Exploration Unit,1000000
301,2019-11-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.86436,ACME,1000000
302,2019-11-01,Drills per Hour (TOH),Actual,Month,31664.9538,Pacific Surface Mining Solutions,1
303,2019-11-01,Drills per Hour (TOH),Actual,Month,22432.42296,Geomining Innovations,1
304,2019-11-01,Drills per Hour (TOH),Actual,Month,202.61652,Deep Earth Exploration Unit,1
305,2019-11-01,Drills per Hour (TOH),Actual,Month,107.16924,ACME,1
306,2019-11-01,Drills per Hour (TOH),Actual,Month,4221.59136,Core Extraction Systems,1
307,2019-11-01,Drills per Hour (TOH),Actual,Month,6831.10776,Mineral Extraction Technologies,1
308,2019-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7649.0514,Geomining Innovations,1
309,2019-11-01,Rate (Mt.EFH Km),Actual,Month,7276.77816,Geomining Innovations,1
310,2019-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7710.72048,Core Extraction Systems,1
311,2019-11-01,Rate (Mt.EFH Km),Actual,Month,3928.86348,Core Extraction Systems,1
312,2019-11-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3598.6974,Mineral Extraction Technologies,1
313,2019-11-01,Rate (Mt.EFH Km),Actual,Month,4007.26668,Mineral Extraction Technologies,1
314,2019-11-01,Coal Mined (Mt),Actual,Year-To-Date,72.06204,Deep Earth Exploration Unit,1000000
315,2019-12-01,Coal Mined (Mt),Actual,Month,0.51144,Deep Earth Exploration Unit,1000000
316,2019-12-01,Coal Mined (Mt),Plan,Year-To-Date,92.95236,Deep Earth Exploration Unit,1000000
317,2019-12-01,Coal Dry Mining (Mt),Actual,Month,0.25428,ACME,1000000
318,2019-12-01,Utility (%),Actual,Year-To-Date,69.6,Deep Earth Exploration Unit,1
319,2019-12-01,Utility (%),Actual,Month,34.8,Deep Earth Exploration Unit,1
320,2019-12-01,Utility (%),Plan,Year-To-Date,64.932,Deep Earth Exploration Unit,1
321,2019-12-01,Utility (%),Plan,Month,75.936,Deep Earth Exploration Unit,1
322,2019-12-01,Coal Mined (Mt),Plan,Month,8.46528,Deep Earth Exploration Unit,1000000
323,2019-12-01,Coal Mined (Mt),Actual,Year-To-Date,15.21144,ACME,1000000
324,2019-12-01,Coal Mined (Mt),Actual,Month,1.47708,ACME,1000000
325,2019-12-01,Coal Mined (Mt),Plan,Year-To-Date,8.46528,ACME,1000000
326,2019-12-01,Coal Mined (Mt),Plan,Month,1.644,ACME,1000000
327,2019-12-01,Yield (%),Actual,Year-To-Date,38.45364,Deep Earth Exploration Unit,1
328,2019-12-01,Yield (%),Actual,Month,9.6,Deep Earth Exploration Unit,1
329,2019-12-01,Yield (%),Plan,Year-To-Date,51.0,Deep Earth Exploration Unit,1
330,2019-12-01,Yield (%),Plan,Month,51.0,Deep Earth Exploration Unit,1
331,2019-12-01,Coal Dry Mining (Mt),Actual,Year-To-Date,11.538,Deep Earth Exploration Unit,1000000
332,2019-12-01,Coal Dry Mining (Mt),Plan,Year-To-Date,13.0788,Deep Earth Exploration Unit,1000000
333,2019-12-01,Coal Dry Mining (Mt),Plan,Month,1.13832,Deep Earth Exploration Unit,1000000
334,2019-12-01,Coal Dry Mining (Mt),Actual,Year-To-Date,1.11864,ACME,1000000
335,2019-12-01,Drills per Hour (TOH),Actual,Month,32066.84352,Pacific Surface Mining Solutions,1
336,2019-12-01,Drills per Hour (TOH),Actual,Month,21368.89056,Geomining Innovations,1
337,2019-12-01,Drills per Hour (TOH),Actual,Month,115.8978,Deep Earth Exploration Unit,1
338,2019-12-01,Drills per Hour (TOH),Actual,Month,119.50872,ACME,1
339,2019-12-01,Drills per Hour (TOH),Actual,Month,5091.00204,Core Extraction Systems,1
340,2019-12-01,Drills per Hour (TOH),Actual,Month,7171.19748,Mineral Extraction Technologies,1
341,2019-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7585.02576,Geomining Innovations,1
342,2019-12-01,Rate (Mt.EFH Km),Actual,Month,6895.20156,Geomining Innovations,1
343,2019-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7074.88068,Core Extraction Systems,1
344,2019-12-01,Rate (Mt.EFH Km),Actual,Month,3885.06672,Core Extraction Systems,1
345,2019-12-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3611.38368,Mineral Extraction Technologies,1
346,2019-12-01,Rate (Mt.EFH Km),Actual,Month,3754.41936,Mineral Extraction Technologies,1
347,2020-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,6808.71444,Geomining Innovations,1
348,2020-01-01,Rate (Mt.EFH Km),Actual,Month,6808.71444,Geomining Innovations,1
349,2020-01-01,Utility (%),Actual,Month,50.4,Deep Earth Exploration Unit,1
350,2020-01-01,Utility (%),Plan,Year-To-Date,41.88,Deep Earth Exploration Unit,1
351,2020-01-01,Utility (%),Plan,Month,41.88,Deep Earth Exploration Unit,1
352,2020-01-01,Coal Dry Mining (Mt),Actual,Month,0.85752,Deep Earth Exploration Unit,1000000
353,2020-01-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.0,Deep Earth Exploration Unit,1000000
354,2020-01-01,Coal Dry Mining (Mt),Plan,Month,0.0,Deep Earth Exploration Unit,1000000
355,2020-01-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.32976,ACME,1000000
356,2020-01-01,Coal Dry Mining (Mt),Actual,Month,0.32976,ACME,1000000
357,2020-01-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.24108,ACME,1000000
358,2020-01-01,Coal Dry Mining (Mt),Plan,Month,0.24108,ACME,1000000
359,2020-01-01,Utility (%),Actual,Year-To-Date,50.4,Deep Earth Exploration Unit,1
360,2020-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4113.06024,Core Extraction Systems,1
361,2020-01-01,Rate (Mt.EFH Km),Actual,Month,4113.06024,Core Extraction Systems,1
362,2020-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4008.23652,Mineral Extraction Technologies,1
363,2020-01-01,Rate (Mt.EFH Km),Actual,Month,4008.23652,Mineral Extraction Technologies,1
364,2020-01-01,Coal Mined (Mt),Actual,Year-To-Date,6.41532,Deep Earth Exploration Unit,1000000
365,2020-01-01,Coal Mined (Mt),Actual,Month,6.41532,Deep Earth Exploration Unit,1000000
366,2020-01-01,Coal Mined (Mt),Plan,Year-To-Date,5.91396,Deep Earth Exploration Unit,1000000
367,2020-01-01,Coal Mined (Mt),Plan,Month,5.91396,Deep Earth Exploration Unit,1000000
368,2020-01-01,Coal Mined (Mt),Actual,Year-To-Date,1.44096,ACME,1000000
369,2020-01-01,Coal Mined (Mt),Actual,Month,1.44096,ACME,1000000
370,2020-01-01,Coal Mined (Mt),Plan,Year-To-Date,5.916,ACME,1000000
371,2020-01-01,Coal Mined (Mt),Plan,Month,1.56,ACME,1000000
372,2020-01-01,Yield (%),Actual,Year-To-Date,28.04988,Deep Earth Exploration Unit,1
373,2020-01-01,Yield (%),Actual,Month,28.04988,Deep Earth Exploration Unit,1
374,2020-01-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
375,2020-01-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
376,2020-01-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.85752,Deep Earth Exploration Unit,1000000
377,2020-01-01,Drills per Hour (TOH),Actual,Month,31202.20416,Pacific Surface Mining Solutions,1
378,2020-01-01,Drills per Hour (TOH),Actual,Month,22060.86756,Geomining Innovations,1
379,2020-01-01,Drills per Hour (TOH),Actual,Month,175.641,Deep Earth Exploration Unit,1
380,2020-01-01,Drills per Hour (TOH),Actual,Month,114.63732,ACME,1
381,2020-01-01,Drills per Hour (TOH),Actual,Month,4545.31248,Core Extraction Systems,1
382,2020-01-01,Drills per Hour (TOH),Actual,Month,7012.98924,Mineral Extraction Technologies,1
383,2020-01-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5652.5484,Quarrying Ventures,1
384,2020-02-01,Coal Mined (Mt),Actual,Year-To-Date,2.91816,ACME,1000000
385,2020-02-01,Coal Mined (Mt),Actual,Month,1.4772,ACME,1000000
386,2020-02-01,Coal Dry Mining (Mt),Plan,Month,0.22548,ACME,1000000
387,2020-02-01,Utility (%),Actual,Year-To-Date,56.4,Deep Earth Exploration Unit,1
388,2020-02-01,Utility (%),Actual,Month,61.2,Deep Earth Exploration Unit,1
389,2020-02-01,Utility (%),Plan,Year-To-Date,44.4,Deep Earth Exploration Unit,1
390,2020-02-01,Utility (%),Plan,Month,46.2,Deep Earth Exploration Unit,1
391,2020-02-01,Coal Mined (Mt),Plan,Year-To-Date,6.43308,ACME,1000000
392,2020-02-01,Coal Mined (Mt),Plan,Month,1.54608,ACME,1000000
393,2020-02-01,Yield (%),Actual,Year-To-Date,28.44,Deep Earth Exploration Unit,1
394,2020-02-01,Yield (%),Actual,Month,28.8,Deep Earth Exploration Unit,1
395,2020-02-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
396,2020-02-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
397,2020-02-01,Coal Dry Mining (Mt),Actual,Year-To-Date,1.97448,Deep Earth Exploration Unit,1000000
398,2020-02-01,Coal Dry Mining (Mt),Actual,Month,1.11696,Deep Earth Exploration Unit,1000000
399,2020-02-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.0,Deep Earth Exploration Unit,1000000
400,2020-02-01,Coal Dry Mining (Mt),Plan,Month,0.0,Deep Earth Exploration Unit,1000000
401,2020-02-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.63576,ACME,1000000
402,2020-02-01,Coal Dry Mining (Mt),Actual,Month,0.30588,ACME,1000000
403,2020-02-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.46656,ACME,1000000
404,2020-02-01,Drills per Hour (TOH),Actual,Month,31616.28012,Pacific Surface Mining Solutions,1
405,2020-02-01,Drills per Hour (TOH),Actual,Month,21597.59964,Geomining Innovations,1
406,2020-02-01,Drills per Hour (TOH),Actual,Month,204.85356,Deep Earth Exploration Unit,1
407,2020-02-01,Drills per Hour (TOH),Actual,Month,107.1798,ACME,1
408,2020-02-01,Drills per Hour (TOH),Actual,Month,4214.30772,Core Extraction Systems,1
409,2020-02-01,Drills per Hour (TOH),Actual,Month,6459.02664,Mineral Extraction Technologies,1
410,2020-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5483.81424,Quarrying Ventures,1
411,2020-02-01,Rate (Mt.EFH Km),Actual,Month,5303.44332,Quarrying Ventures,1
412,2020-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7099.33584,Geomining Innovations,1
413,2020-02-01,Rate (Mt.EFH Km),Actual,Month,7410.0,Geomining Innovations,1
414,2020-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3899.547,Core Extraction Systems,1
415,2020-02-01,Rate (Mt.EFH Km),Actual,Month,3671.95188,Core Extraction Systems,1
416,2020-02-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3853.90272,Mineral Extraction Technologies,1
417,2020-02-01,Rate (Mt.EFH Km),Actual,Month,3688.92528,Mineral Extraction Technologies,1
418,2020-02-01,Coal Mined (Mt),Actual,Year-To-Date,12.90612,Deep Earth Exploration Unit,1000000
419,2020-02-01,Coal Mined (Mt),Actual,Month,6.4908,Deep Earth Exploration Unit,1000000
420,2020-02-01,Coal Mined (Mt),Plan,Year-To-Date,12.924,Deep Earth Exploration Unit,1000000
421,2020-03-01,Coal Mined (Mt),Actual,Year-To-Date,3.92064,ACME,1000000
422,2020-03-01,Coal Mined (Mt),Actual,Month,1.00248,ACME,1000000
423,2020-03-01,Coal Dry Mining (Mt),Plan,Month,0.34824,ACME,1000000
424,2020-03-01,Utility (%),Actual,Year-To-Date,56.4,Deep Earth Exploration Unit,1
425,2020-03-01,Utility (%),Actual,Month,58.8,Deep Earth Exploration Unit,1
426,2020-03-01,Utility (%),Plan,Year-To-Date,48.27996,Deep Earth Exploration Unit,1
427,2020-03-01,Utility (%),Plan,Month,56.76,Deep Earth Exploration Unit,1
428,2020-03-01,Coal Mined (Mt),Plan,Year-To-Date,6.95184,ACME,1000000
429,2020-03-01,Coal Mined (Mt),Plan,Month,1.59948,ACME,1000000
430,2020-03-01,Yield (%),Actual,Year-To-Date,40.56,Deep Earth Exploration Unit,1
431,2020-03-01,Yield (%),Actual,Month,34.68,Deep Earth Exploration Unit,1
432,2020-03-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
433,2020-03-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
434,2020-03-01,Coal Dry Mining (Mt),Actual,Year-To-Date,2.99628,Deep Earth Exploration Unit,1000000
435,2020-03-01,Coal Dry Mining (Mt),Actual,Month,1.0218,Deep Earth Exploration Unit,1000000
436,2020-03-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.0,Deep Earth Exploration Unit,1000000
437,2020-03-01,Coal Dry Mining (Mt),Plan,Month,0.0,Deep Earth Exploration Unit,1000000
438,2020-03-01,Coal Dry Mining (Mt),Actual,Year-To-Date,0.92196,ACME,1000000
439,2020-03-01,Coal Dry Mining (Mt),Actual,Month,0.2862,ACME,1000000
440,2020-03-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.8148,ACME,1000000
441,2020-03-01,Drills per Hour (TOH),Actual,Month,31631.20728,Pacific Surface Mining Solutions,1
442,2020-03-01,Drills per Hour (TOH),Actual,Month,24492.07932,Geomining Innovations,1
443,2020-03-01,Drills per Hour (TOH),Actual,Month,213.51012,Deep Earth Exploration Unit,1
444,2020-03-01,Drills per Hour (TOH),Actual,Month,83.05404,ACME,1
445,2020-03-01,Drills per Hour (TOH),Actual,Month,44103.51132,Rock Solid Enterprises,1
446,2020-03-01,Drills per Hour (TOH),Actual,Month,4809.38556,Core Extraction Systems,1
447,2020-03-01,Drills per Hour (TOH),Actual,Month,7239.98544,Mineral Extraction Technologies,1
448,2020-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5432.65308,Quarrying Ventures,1
449,2020-03-01,Rate (Mt.EFH Km),Actual,Month,5333.63136,Quarrying Ventures,1
450,2020-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7436.53848,Geomining Innovations,1
451,2020-03-01,Rate (Mt.EFH Km),Actual,Month,8090.06724,Geomining Innovations,1
452,2020-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4108.8306,Core Extraction Systems,1
453,2020-03-01,Rate (Mt.EFH Km),Actual,Month,4552.26696,Core Extraction Systems,1
454,2020-03-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3938.39544,Mineral Extraction Technologies,1
455,2020-03-01,Rate (Mt.EFH Km),Actual,Month,4084.35216,Mineral Extraction Technologies,1
456,2020-03-01,Coal Mined (Mt),Actual,Year-To-Date,19.1772,Deep Earth Exploration Unit,1000000
457,2020-03-01,Coal Mined (Mt),Actual,Month,6.27096,Deep Earth Exploration Unit,1000000
458,2020-03-01,Coal Mined (Mt),Plan,Year-To-Date,19.8756,Deep Earth Exploration Unit,1000000
459,2020-04-01,Coal Mined (Mt),Actual,Year-To-Date,5.5368,ACME,1000000
460,2020-04-01,Coal Mined (Mt),Actual,Month,1.61616,ACME,1000000
461,2020-04-01,Coal Dry Mining (Mt),Plan,Month,0.25836,ACME,1000000
462,2020-04-01,Utility (%),Actual,Year-To-Date,43.08,Deep Earth Exploration Unit,1
463,2020-04-01,Utility (%),Actual,Month,41.64,Deep Earth Exploration Unit,1
464,2020-04-01,Utility (%),Plan,Year-To-Date,52.98,Deep Earth Exploration Unit,1
465,2020-04-01,Utility (%),Plan,Month,67.08,Deep Earth Exploration Unit,1
466,2020-04-01,Coal Mined (Mt),Plan,Year-To-Date,7.07532,ACME,1000000
467,2020-04-01,Coal Mined (Mt),Plan,Month,1.57128,ACME,1000000
468,2020-04-01,Yield (%),Actual,Year-To-Date,33.6,Deep Earth Exploration Unit,1
469,2020-04-01,Yield (%),Actual,Month,40.8,Deep Earth Exploration Unit,1
470,2020-04-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
471,2020-04-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
472,2020-04-01,Coal Dry Mining (Mt),Actual,Year-To-Date,3.5748,Deep Earth Exploration Unit,1000000
473,2020-04-01,Coal Dry Mining (Mt),Actual,Month,0.57852,Deep Earth Exploration Unit,1000000
474,2020-04-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.0,Deep Earth Exploration Unit,1000000
475,2020-04-01,Coal Dry Mining (Mt),Plan,Month,0.0,Deep Earth Exploration Unit,1000000
476,2020-04-01,Coal Dry Mining (Mt),Actual,Year-To-Date,1.2084,ACME,1000000
477,2020-04-01,Coal Dry Mining (Mt),Actual,Month,0.28656,ACME,1000000
478,2020-04-01,Coal Dry Mining (Mt),Plan,Year-To-Date,1.07304,ACME,1000000
479,2020-04-01,Drills per Hour (TOH),Actual,Month,30878.11932,Pacific Surface Mining Solutions,1
480,2020-04-01,Drills per Hour (TOH),Actual,Month,25058.97312,Geomining Innovations,1
481,2020-04-01,Drills per Hour (TOH),Actual,Month,178.30836,Deep Earth Exploration Unit,1
482,2020-04-01,Drills per Hour (TOH),Actual,Month,144.14952,ACME,1
483,2020-04-01,Drills per Hour (TOH),Actual,Month,47182.34268,Rock Solid Enterprises,1
484,2020-04-01,Drills per Hour (TOH),Actual,Month,5263.34184,Core Extraction Systems,1
485,2020-04-01,Drills per Hour (TOH),Actual,Month,6563.00232,Mineral Extraction Technologies,1
486,2020-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5202.24084,Quarrying Ventures,1
487,2020-04-01,Rate (Mt.EFH Km),Actual,Month,4503.32376,Quarrying Ventures,1
488,2020-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7683.22848,Geomining Innovations,1
489,2020-04-01,Rate (Mt.EFH Km),Actual,Month,8431.17888,Geomining Innovations,1
490,2020-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4260.75888,Core Extraction Systems,1
491,2020-04-01,Rate (Mt.EFH Km),Actual,Month,4767.97944,Core Extraction Systems,1
492,2020-04-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3894.86736,Mineral Extraction Technologies,1
493,2020-04-01,Rate (Mt.EFH Km),Actual,Month,3780.32412,Mineral Extraction Technologies,1
494,2020-04-01,Coal Mined (Mt),Actual,Year-To-Date,23.66304,Deep Earth Exploration Unit,1000000
495,2020-04-01,Coal Mined (Mt),Actual,Month,4.48584,Deep Earth Exploration Unit,1000000
496,2020-04-01,Coal Mined (Mt),Plan,Year-To-Date,26.95092,Deep Earth Exploration Unit,1000000
497,2020-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,7782.93888,Geomining Innovations,1
498,2020-05-01,Rate (Mt.EFH Km),Actual,Month,8171.99712,Geomining Innovations,1
499,2020-05-01,Utility (%),Plan,Year-To-Date,57.0,Deep Earth Exploration Unit,1
500,2020-05-01,Utility (%),Plan,Month,73.08,Deep Earth Exploration Unit,1
501,2020-05-01,Coal Dry Mining (Mt),Actual,Month,1.5504,Deep Earth Exploration Unit,1000000
502,2020-05-01,Coal Dry Mining (Mt),Plan,Year-To-Date,0.0,Deep Earth Exploration Unit,1000000
503,2020-05-01,Coal Dry Mining (Mt),Plan,Month,0.0,Deep Earth Exploration Unit,1000000
504,2020-05-01,Coal Dry Mining (Mt),Actual,Year-To-Date,1.63668,ACME,1000000
505,2020-05-01,Coal Dry Mining (Mt),Actual,Month,0.42828,ACME,1000000
506,2020-05-01,Coal Dry Mining (Mt),Plan,Year-To-Date,1.42128,ACME,1000000
507,2020-05-01,Coal Dry Mining (Mt),Plan,Month,0.34824,ACME,1000000
508,2020-05-01,Utility (%),Actual,Year-To-Date,57.6,Deep Earth Exploration Unit,1
509,2020-05-01,Utility (%),Actual,Month,58.8,Deep Earth Exploration Unit,1
510,2020-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,4520.16612,Core Extraction Systems,1
511,2020-05-01,Rate (Mt.EFH Km),Actual,Month,5590.62816,Core Extraction Systems,1
512,2020-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,3983.0796,Mineral Extraction Technologies,1
513,2020-05-01,Rate (Mt.EFH Km),Actual,Month,4293.08688,Mineral Extraction Technologies,1
514,2020-05-01,Coal Mined (Mt),Actual,Year-To-Date,31.03836,Deep Earth Exploration Unit,1000000
515,2020-05-01,Coal Mined (Mt),Actual,Month,7.37544,Deep Earth Exploration Unit,1000000
516,2020-05-01,Coal Mined (Mt),Plan,Year-To-Date,34.56828,Deep Earth Exploration Unit,1000000
517,2020-05-01,Coal Mined (Mt),Plan,Month,7.61748,Deep Earth Exploration Unit,1000000
518,2020-05-01,Coal Mined (Mt),Actual,Year-To-Date,7.15836,ACME,1000000
519,2020-05-01,Coal Mined (Mt),Actual,Month,1.62156,ACME,1000000
520,2020-05-01,Coal Mined (Mt),Plan,Year-To-Date,7.61748,ACME,1000000
521,2020-05-01,Coal Mined (Mt),Plan,Month,1.78884,ACME,1000000
522,2020-05-01,Yield (%),Actual,Year-To-Date,34.55976,Deep Earth Exploration Unit,1
523,2020-05-01,Yield (%),Actual,Month,40.45224,Deep Earth Exploration Unit,1
524,2020-05-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
525,2020-05-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
526,2020-05-01,Coal Dry Mining (Mt),Actual,Year-To-Date,5.12508,Deep Earth Exploration Unit,1000000
527,2020-05-01,Drills per Hour (TOH),Actual,Month,30423.03984,Pacific Surface Mining Solutions,1
528,2020-05-01,Drills per Hour (TOH),Actual,Month,12688.8276,Geomining Innovations,1
529,2020-05-01,Drills per Hour (TOH),Actual,Month,202.07664,Deep Earth Exploration Unit,1
530,2020-05-01,Drills per Hour (TOH),Actual,Month,138.98616,ACME,1
531,2020-05-01,Drills per Hour (TOH),Actual,Month,48781.1532,Rock Solid Enterprises,1
532,2020-05-01,Drills per Hour (TOH),Actual,Month,5254.35576,Core Extraction Systems,1
533,2020-05-01,Drills per Hour (TOH),Actual,Month,6650.11548,Mineral Extraction Technologies,1
534,2020-05-01,Rate (Mt.EFH Km),Actual,Year-To-Date,5105.0724,Quarrying Ventures,1
535,2020-06-01,Coal Mined (Mt),Actual,Year-To-Date,8.76564,ACME,1000000
536,2020-06-01,Coal Mined (Mt),Actual,Month,1.60728,ACME,1000000
537,2020-06-01,Coal Dry Mining (Mt),Plan,Month,0.22464,ACME,1000000
538,2020-06-01,Utility (%),Actual,Year-To-Date,45.9108,Deep Earth Exploration Unit,1
539,2020-06-01,Utility (%),Actual,Month,57.77964,Deep Earth Exploration Unit,1
540,2020-06-01,Utility (%),Plan,Year-To-Date,59.12004,Deep Earth Exploration Unit,1
541,2020-06-01,Utility (%),Plan,Month,69.72,Deep Earth Exploration Unit,1
542,2020-06-01,Coal Mined (Mt),Plan,Year-To-Date,7.22472,ACME,1000000
543,2020-06-01,Coal Mined (Mt),Plan,Month,1.19388,ACME,1000000
544,2020-06-01,Yield (%),Actual,Year-To-Date,36.12972,Deep Earth Exploration Unit,1
545,2020-06-01,Yield (%),Actual,Month,43.97916,Deep Earth Exploration Unit,1
546,2020-06-01,Yield (%),Plan,Year-To-Date,45.6,Deep Earth Exploration Unit,1
547,2020-06-01,Yield (%),Plan,Month,45.6,Deep Earth Exploration Unit,1
548,2020-06-01,Coal Dry Mining (Mt),Actual,Year-To-Date,6.71604,Deep Earth Exploration Unit,1000000
